Thumbnail,https://cf.geekdo-images.com/-CyvEKq-3UhkPaSidBCKtg__thumb/img/Sixi1I79J-AYJjlnNr75Q7yl54c=/fit-in/200x150/filters:strip_icc()/pic8107801.jpg
0,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
99,Language Dependence (2 = no text)
2,Release year (2 = new)
#####,Freizeile
ID,300148
Name,Spy Connection <small>(2021)</small>
Beschreibung,"In the world of international espionage effective ways of completing missions are just as important as improvisation and secured travel routes.&#10;&#10;In Spy Connection, which was originally announced as Web of Spies, players travel Europe to fulfil their missions as quickly as possible. To fulfil mission cards, players have to build a route between all shown locations. <span class='filter-values' data-player-number='2 3 4' data-mechanics='drafting networks' data-themes='politics' ></span>"
Tagline,"Spread your agents across Europe to complete missions, but recall agents when needed!"
Thumbnail,https://cf.geekdo-images.com/mAyIdWn9ai_xtEE9ukwduA__thumb/img/nNoEPj7355Oab7ybdxBLqo9ElsI=/fit-in/200x150/filters:strip_icc()/pic5883112.jpg
1,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,302477
Name,Kittin <small>(2020)</small>
Beschreibung,"In Kittin, you'll flip a card then all players will compete in a simultaneous fast-paced race to grab the cat meeples and match the arrangement. The player who is quickest at grabbing and best at stacking will win the cat-stacking race!&#10;&#10;&mdash;description from the publisher&#10;&#10; <span class='filter-values' data-player-number='2 3 4' data-mechanics='action tilePlacement' data-themes='animals' ></span>"
Tagline,Stack polyomino-shaped cats as quick as you can!
Thumbnail,https://cf.geekdo-images.com/9zBkfVaeZBR3O1ON50TRUg__thumb/img/byPweDAFQ7dxzmn2by0q-4KyFOI=/fit-in/200x150/filters:strip_icc()/pic5290230.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,9354
Name,Privacy <small>(2004)</small>
Beschreibung,Would you have believed that five of your co-players talk to themselves? That three of them have tattoos? Or that every last one of them has been in a sex shop?! It doesn't matter what the topic is as the truth will come to light with Privacy. <span class='filter-values' data-player-number='5 6 7' data-mechanics='party' data-themes='' ></span>
Tagline,
Thumbnail,https://cf.geekdo-images.com/m9V1g7SdKO4e_w4mQ2YLxQ__thumb/img/YEOe9Wy5RRKxJFwlb5ZvZ5BC5S8=/fit-in/200x150/filters:strip_icc()/pic4009568.jpg
2,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
-1,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,369395
Name,Art Gallery <small>(2023)</small>
Beschreibung,"The world-famous Art Gallery is not only home of the most magnificent paintings in the world, but also enjoys the reputation of providing its visitors with first-class and informative tours. Today the preparations for the opening of the new exhibition start: Slip into the role of a tour guide, visit the museum rooms and study the paintings as best you can. Choose the best route through the museum and find on a coherent sequence. <span class='filter-values' data-player-number='2 3 4 5 6' data-mechanics='cards' data-themes='arts' ></span>"
Tagline,A competition for the most famous paintings in the world.
Thumbnail,https://cf.geekdo-images.com/69y08VslW9fWz73SFae1jg__thumb/img/0qci9w3bjE21P7uwAmAXbIhZ2ug=/fit-in/200x150/filters:strip_icc()/pic7304958.jpg
1,Difficulty (2 = easy)
0,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
2,Release year (2 = new)
#####,Freizeile
ID,383450
Name,Pies <small>(2024)</small>
Beschreibung,"Pies is a quick and tasty trick-taking game in which players play fruit cards over the course of three rounds with the goal of collecting combinations of ingredients to prepare the tastiest pies&#10;&#10;Each round consists of six tricks (five in a five-player game). One card is played by each player, with the person playing the highest-value card drafting one card from the trick into their display, with others following in order of descending card value, with the last player also receiving a Plum card. Special actions can be triggered at this point, allowing players to steal fruit cards or call the dog to protect their fruit from other thieves! <span class='filter-values' data-player-number='4 5' data-mechanics='cards drafting' data-themes='' ></span>"
Tagline,Gather sweet ingredients to prepare tasty pies for points.
Thumbnail,https://cf.geekdo-images.com/fA3hjXYaUmk9WpgzMioHtA__thumb/img/7vcJ75Ypd_HPNlNyDSErIj52IH4=/fit-in/200x150/filters:strip_icc()/pic7440825.jpg
1,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
99,Language Dependence (2 = no text)
2,Release year (2 = new)
#####,Freizeile
ID,285893
Name,HILO <small>(2019)</small>
Beschreibung,"HILO is a card game that is inspired by the public domain game, Golf, and other similar concepts. Each player has a grid of 3 x 3 cards, and during the round, you should try to get your total value of cards as low as possible by replacing high-valued cards with low-valued cards. &#10;The new thing about HILO is that color matters. If you manage to get a whole row, column or diagonal row of three cards of the same color, you may discard the whole row/column. <span class='filter-values' data-player-number='2 3 4 5 6' data-mechanics='cards' data-themes='' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/p6fYL4cgnLNx0CSMObYUyw__thumb/img/h5QbKLZyABskwHQ4F3KUeaqfOZg=/fit-in/200x150/filters:strip_icc()/pic8477934.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,145478
Name,HeartSwitch <small>(2013)</small>
Beschreibung,"The object of HeartSwitch &ndash; a card game inspired by Hearts &ndash; is to have the lowest score at the end of the game. The sixty-card deck consists of the standard 52-card deck, plus four Magicians and four Witches, two good and two bad, with Witches ranking between Jacks and Tens.&#10;&#10;As in Hearts, HeartSwitch is a trick-taking game with fairly standard rules. <span class='filter-values' data-player-number='4 5 6' data-mechanics='cards' data-themes='' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/wyabWRc36h0pYPsfsSww8Q__thumb/img/AG5OGvl5N74g1J5RnNmaa_gxNmY=/fit-in/200x150/filters:strip_icc()/pic5514293.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,323206
Name,Uk'otoa <small>(2021)</small>
Beschreibung,"A battle for life and death on the high Lucidian seas!&#10;&#10;In the tactical game Uk'otoa, factions of sailors vie to be the last claimed by the raging sea leviathan Uk'otoa. As the ship slowly falls into the ocean, you have to run, push, and sacrifice others to win!&#10;&#10;Uk&rsquo;otoa is the first official board game developed by the Darrington Press team&mdash;a fast-paced, enthralling game of thrilling nautical adventure from the world of Exandria (as seen on the webseries Critical Role), for gamers everywhere. <span class='filter-values' data-player-number='3 4' data-mechanics='' data-themes='fantasy nautical' ></span>"
Tagline,Vie to be the last sailor standing against the consuming wrath of Uk'otoa the Great.
Thumbnail,https://cf.geekdo-images.com/rSvlgEQRQg6D8Nf06s0FeA__thumb/img/Mw0RIwTffPDjSFDEhFxVccqyqYg=/fit-in/200x150/filters:strip_icc()/pic5744352.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
0,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
99,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,192777
Name,Junta: Las Cartas <small>(2016)</small>
Beschreibung,"Welcome back to the beautiful island of the &quot;Rep&uacute;blica de las Bananas&quot;! While the rest of the world is spinning faster and faster, this place has become the last bastion of the old (dis)order: the island&rsquo;s peasants are still poor, its intellectuals oppressed, and there is no such thing as a middle class, except on paper. Occasional gunfire echoes through the night, and a bloodsucking junta rules over the country whose members&mdash;the players&mdash;have nothing better to do than filling up their pockets with money. <span class='filter-values' data-player-number='5 6' data-mechanics='cards trading' data-themes='politics' ></span>"
Tagline,"The card game of power, intrigue, money and revolution in Republica de las Bananas!"
Thumbnail,https://cf.geekdo-images.com/Xm7mqBchlVYcECpBPXINYg__thumb/img/VIvV0hJctwUdSFL4pkGUPdksz0U=/fit-in/200x150/filters:strip_icc()/pic3001348.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,1144
Name,Der Hexenmeister vom flammenden Berg <small>(1986)</small>
Beschreibung,"This game is based on the &quot;Fighting Fantasy&quot; game book of the same name.  This series of books is similar to the &quot;pick your path&quot; type of adventure books that TSR and many others published around this time (mid 1980's).  Fighting Fantasy was somewhat different in that you created a character and rolled for combat and other effects instead of automatically succeeding in whatever path you chose (like a Tunnels and Trolls solo dungeon).&#10;&#10;Anyway, the game is very similar to Dungeon from TSR.  Characters roam the labyrinth fighting creatures and gaining treasures to increase their power.  Characters have three stats: Skill, Stamina, and Luck and these affect both combat and various perils that are held in the dungeon such as traps.  The object of the game is to travel to the end of the dungeon and open the Warlock's treasure chest.  Along the way players must deduce the correct combination of three keys which will open the chest, and find or steal the appropriate keys.  This is done through a mechanic exactly like Parker Brother's Clue game: you ask players if they have any key cards of a particular number and secretly note down what their answers are.  The first player to open the Warlock's treasure chest wins the game.&#10;&#10;The Fighting Fantasy Game Book is located Here&#10;&#10; <br><strong>Languages</strong>: <span class='flags'><img  src='https://flagicons.lipis.dev/flags/4x3/de.svg' alt='German' title='German' /></span><span class='filter-values' data-player-number='3 4 5' data-mechanics='deduction storytelling' data-themes='adventure fantasy war' ></span>"
Tagline,A Fighting Fantasy gamebook in which YOU become the HERO!
Thumbnail,https://cf.geekdo-images.com/Jm4GG9EXtb8R1TvlfJrf1w__thumb/img/J6uncirmaLIHAdHv4IkGj6lRxAU=/fit-in/200x150/filters:strip_icc()/pic425391.jpg
1,Difficulty (2 = easy)
-1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
1,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,27451
Name,Activity 2 <small>(2002)</small>
Beschreibung,"New edition of the well known party game Activity where you have to describe words verbal, pantomimic or by drawing. This edition comes with 2500 new ideas. The board has been redesigned and the rules slightly changed. Now you can choose from three different card stacks which allow you to move 3, 4 or 5. <span class='filter-values' data-player-number='4 6' data-mechanics='party' data-themes='' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/N9W3BKsUGDsKsIvImdQNEw__thumb/img/jRRjQCnJ-zPdMakhDt9wEpuVK0E=/fit-in/200x150/filters:strip_icc()/pic397342.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
0,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
-2,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,299573
Name,Papageno <small>(2020)</small>
Beschreibung,"In your enchanted kingdom, a flock of colorful birds is flying around. To impress the Queen, will you be able to attract the best specimen to land on your wire? Pick them carefully to score fewer points than the other bird catchers and beware, the biggest birds might cost you victory.&#10;&#10;In Papageno, players collect bird cards, exchange bigger birds for smaller ones &mdash; or vice versa &mdash; and create pairs in order to find the perfect balance on their wire. <span class='filter-values' data-player-number='3 4 5' data-mechanics='' data-themes='' ></span>"
Tagline,Attract the best bird to land on your wire and impress the Queen.
Thumbnail,https://cf.geekdo-images.com/cOeNvwpcRLwMgiSnRa-Vsw__thumb/img/gyVXzj63diJV-uRSYutBmkqbDUc=/fit-in/200x150/filters:strip_icc()/pic5186342.jpg
2,Difficulty (2 = easy)
99,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,417268
Name,Oh My Goods!: Big Box <small>(2024)</small>
Beschreibung,"In Oh My Goods!, first released as Royal Goods, players are European artisans during the Middle Ages who produce tools, barrels, glass windows, and many other goods. Only if you make clever use of your production chains will you have the most victory points at the end of the game.&#10;&#10;This fine card game was complemented by two editions, Oh My Goods!: Longsdale in Revolt (2016) and Oh My Goods!: Escape to Canyon Brook (2017). <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='cards' data-themes='oldHistory economy-infrastructure' ></span>"
Tagline,All the good-ness of Oh My Goods! series wrapped in one box.
Thumbnail,https://cf.geekdo-images.com/tgknqPogKQuV530irXQyww__thumb/img/8GH-lMZBuLAPgUu9QLZowfktI30=/fit-in/200x150/filters:strip_icc()/pic8100002.jpg
0,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
-1,Language Dependence (2 = no text)
2,Release year (2 = new)
#####,Freizeile
ID,288424
Name,Blue Banana <small>(2019)</small>
Beschreibung,"In the fast-paced card game Blue Banana, changing colors and symbols create a great deal of confusion. At the center of each round are two motif cards that show their respective symbols in the wrong colors For example, the blue whale symbol, whose true color is naturally blue, and the color yellow, is the correct color of the banana.The players always start at the same time and try to get as many cards out of the display as they have the desired characteristics Sounds so simple, but requires a lot of combination and thinking around the corner! Can the brain be fooled by the wrong colors or can you still recognize the motif you are looking for? <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='action cards deduction' data-themes='' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/o6Oo-ZXKPW8_7Qae7mOZ_Q__thumb/img/AKNErqIVg6ONXKjGe0t9uoVPYUk=/fit-in/200x150/filters:strip_icc()/pic4960025.jpg
2,Difficulty (2 = easy)
99,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,263
Name,Manitou <small>(1997)</small>
Beschreibung,It is time for the buffalo hunt.  Each player displays the hunters and great warriors of his tribe which make up his hunting party.  Great warriors can capture opponents' tribesmen and score points for you.  Strong hunters can win buffalo for the tribe.  Whoever plays his cards with the greatest skill over the three hunts wins the game.&#10;&#10;Part of the Goldsieber &#195;&#160; la Carte line of games.&#10;&#10;Re-implemented as:&#10;&#10;&#10;     Big Manitou&#10;&#10;&#10; <span class='filter-values' data-player-number='2 3 4' data-mechanics='areaControl cards drafting' data-themes='' ></span>
Tagline,A five-way rock-paper-scissors of hidden identities and Trump cards.
Thumbnail,https://cf.geekdo-images.com/b-JI7jNQioP5BP1TLxwlrA__thumb/img/u-yuzibDFI8cKb24xB-3IyVsMX8=/fit-in/200x150/filters:strip_icc()/pic158910.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,231666
Name,Fast Forward: FLEE <small>(2017)</small>
Beschreibung,"&quot;Quickly, we must flee!&quot;, you tell your companions. &quot;THE MONSTER is almost upon us! Look to all sides for help as you never know where it will be!&quot; Can your team survive long enough to finish all chapters of this exciting story? <span class='filter-values' data-player-number='1 2 4' data-mechanics='cards' data-themes='fantasy' ></span>"
Tagline,Run from the Monster!  Keep your entire party alive.
Thumbnail,https://cf.geekdo-images.com/z-DnsBlUekkyC9X5NMfdVw__thumb/img/ospPuX6IxK3O9XyQjjAmFMe-sV8=/fit-in/200x150/filters:strip_icc()/pic3652034.jpg
0,Difficulty (2 = easy)
0,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
-1,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,206925
Name,Black DOG <small>(2016)</small>
Beschreibung,"Black DOG features gameplay reminiscent of DOG, which is itself part of the Pachisi/Sorry! family of games, with players playing cards to remove their pieces around the game board to reach home.&#10;&#10;In Black DOG, however, players must beware of the black dog token that can run over your tokens before they can reach safety.&#10;&#10; <span class='filter-values' data-player-number='4' data-mechanics='' data-themes='' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/4jr7wPhAqlSarg_hmyc5LQ__thumb/img/aQ4He6irvDa93va2asgD3UaXTgU=/fit-in/200x150/filters:strip_icc()/pic3141288.png
1,Difficulty (2 = easy)
1,Play Time (2 = short)
0,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
99,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,100104
Name,Rush Hour Scramble <small>(2011)</small>
Beschreibung,Rush Hour Scramble is a multi player competitive version of the popular solitaire puzzle game. Each player designs a Rush Hour challenge for another player to solve. Players switch boards and race to be the first to solve their challenge. The player who solves his/her challenge first is the winner. <span class='filter-values' data-player-number='1' data-mechanics='' data-themes='' ></span>
Tagline,
Thumbnail,https://cf.geekdo-images.com/Wog79CrMreaDBbEG0ezLsg__thumb/img/gby6rOAryScrukUj6cDr7fDMbvk=/fit-in/200x150/filters:strip_icc()/pic1565211.png
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
-1,Release year (2 = new)
#####,Freizeile
ID,201046
Name,Dice of Crowns <small>(2016)</small>
Beschreibung,"The old king is dead, and his crown must be yours!&#10;&#10;Unfortunately, all the other houses of the kingdom have the same idea. It is time to take matters into your own hands. For each treacherous step, is a roll of the dice... <span class='filter-values' data-player-number='3 4 5' data-mechanics='' data-themes='' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/-Q0_k6GEiLoIzLxu15PVzw__thumb/img/NsPLbXrttyeDMm--IpxcI5xZ4XA=/fit-in/200x150/filters:strip_icc()/pic4125934.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,191057
Name,Halt mal kurz: Das Känguru-Spiel <small>(2016)</small>
Beschreibung,"The Halt mal kurz: Das K&auml;nguru-Spiel, based on Marc-Uwe Kling's kangaroo trilogy, the rules of the game are explained by the marsupial himself in a new story. In the game, players must annoy the other players as skillfully as they can through assemblies, not-to-do lists, epic Schnick-Schnack-Schnuck groups, and (of course) the hated Razupaltuff card.&#10;&#10; <span class='filter-values' data-player-number='3 4 5' data-mechanics='cards' data-themes='' ></span>"
Tagline,Be the first to play all cards - but be aware of the effect of each card!
Thumbnail,https://cf.geekdo-images.com/cRNGSsrmyrNSCSBV4bE2pg__thumb/img/ITUI0qGo_dHqJgBcCcazkiwJITs=/fit-in/200x150/filters:strip_icc()/pic2838357.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
0,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,317643
Name,Kyoto <small>(2020)</small>
Beschreibung,"Kyoto takes players straight into one of the burning issues of our time: climate change &mdash; and not with a wagging finger, but by putting them into the shoes of the decision makers.&#10;&#10;As delegates from different countries, players face a few quick rounds of negotiation at a climate conference. Together, they try to hit reduction targets and provide the needed funding, knowing that each round they fail to do so they inflict severe damage on the planet. <span class='filter-values' data-player-number='3 4 5 6' data-mechanics='trading' data-themes='animals' ></span>"
Tagline,"With our climate on the brink, will you put Earth before political interests?"
Thumbnail,https://cf.geekdo-images.com/EV0aCdKNVGXSv6v5OMUoaQ__thumb/img/vjKXdxvLxu8tdQCen9kmiVww8wY=/fit-in/200x150/filters:strip_icc()/pic5617488.jpg
1,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
1,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,2541
Name,Cosmic Cows <small>(2001)</small>
Beschreibung,"from translation:&#10;OBJECT:&#10;First player to advance three (3) pawns into his win zone&#10;&#10;PLAY:&#10;&#10;(the dice rolling for all practical purposes follows standard &ldquo;yahtzee&rdquo; format)&#10;Player rolls all five dice, then may set aside any of them to establish any of the NINE zones (chance, 1, 2, 3, Kniffell, 4, 5, 6, straights)&#10;Player may set aside, pick up, re-roll any dice up to THREE rolls while trying to create the best combination of dice to move a pawn(s). To move a pawn, one of the following dice combinations must be created:&#10;Pair (zwilling) Move the pawn two (2) spaces towards player rolling dice,&#10;i.e. a pair of 4&rsquo;s = move the #4 pawn two spaces.&#10;Triples (drilling) Same as above, but move three (3) spaces. <span class='filter-values' data-player-number='2' data-mechanics='' data-themes='animals scifi' ></span>"
Tagline,Battle the rival UFO to abduct the most cattle.
Thumbnail,https://cf.geekdo-images.com/uSZkDL7wwgs9IeZRgo-Fow__thumb/img/oVaioEAVuBJQJWLXrvryd7krGwg=/fit-in/200x150/filters:strip_icc()/pic2440753.png
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,259005
Name,Farben <small>(2018)</small>
Beschreibung,"Love is...green? In the vivid storytelling game Farben, every color tells a story. Associate a color with a word, then tell a story of why you connect those two. If the word were &quot;school&quot;, for example, you might hear the following:&#10;&#10;&#10;    Player 1 plays purple: &quot;I dyed my hair purple, purchased leather gear for several hundred dollars, and wore make-up in my very short Goth-phase. <span class='filter-values' data-player-number='3 4 5' data-mechanics='cards storytelling' data-themes='' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/bdtFnbOHc1TpBYtBq3gLGg__thumb/img/G4IZYxp25z-N9UklBdLsA1sQQiw=/fit-in/200x150/filters:strip_icc()/pic4319287.jpg
2,Difficulty (2 = easy)
0,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
1,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,182541
Name,Rory's Story Cubes: Batman <small>(2015)</small>
Beschreibung,"In the shadows of Gotham City&hellip; Is the Riddler planning his next crime? Who has discovered Batman&rsquo;s identity? Will the Joker Escape from Arkham Asylum?&#10;&#10;With Rory&rsquo;s Story Cubes&reg;: Batman, you decide the story. <span class='filter-values' data-player-number='1 2 3 4 5 6 7' data-mechanics='deduction storytelling' data-themes='' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/XH9sm_3oDkhMGQt9ls9dTw__thumb/img/-vXkR79mlNfWDE3IHa8RJJ1oUEU=/fit-in/200x150/filters:strip_icc()/pic2652499.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
1,Cooperative vs. competetive (1 = cooperative)
1,Conflict (1 = low conflict)
99,Language Dependence (2 = no text)
0,Release year (2 = new)
#####,Freizeile
ID,2452
Name,Jenga <small>(1983)</small>
Beschreibung,"Jenga is tower building game played with 54 wooden blocks; each block is 3 times as long as it is wide, and slightly smaller in height than in width. The blocks are stacked in a tower formation; each story is three blocks placed adjacent to each other along their long side, and each story is placed perpendicular to the previous (so, for example, if the blocks in the first story are pointing north-south, the second story blocks will point east-west). There are therefore 18 stories to the Jenga tower. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='action party' data-themes='' ></span>"
Tagline,How high can you go before your tower comes crashing down!?
Thumbnail,https://cf.geekdo-images.com/YH5C06snaoJtDqKjwMROPw__thumb/img/cSHIiN_mZQEqKMI1G7qRbTMp4nk=/fit-in/200x150/filters:strip_icc()/pic5140451.jpg
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,391084
Name,Nine Tiles Extreme <small>(2023)</small>
Beschreibung,"It's the &quot;Extreme&quot; version of &quot;Nine Tiles&quot; - now more chaotic than ever before!&#10;After having sold over 200,000 times, the popular board game &quot;Nine Tiles&quot; has received an advanced version that is available now! Move and flip your 9 tiles to get them to match a given pattern. <span class='filter-values' data-player-number='2 3 4' data-mechanics='action' data-themes='' ></span>"
Tagline,"Players race to finish a pattern using a 3x3 grid of tiles, matching colour or design"
Thumbnail,https://cf.geekdo-images.com/DJZb8kjP54QY1MUhDtosqQ__thumb/img/d53FgSwyvvf4ExaTn8fPPyoC_lA=/fit-in/200x150/filters:strip_icc()/pic7564713.png
2,Difficulty (2 = easy)
99,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
2,Language Dependence (2 = no text)
2,Release year (2 = new)
#####,Freizeile
ID,1294
Name,Clue <small>(1949)</small>
Beschreibung,"For versions of Clue that feature the new character Dr. Orchid, please use this Clue page.&#10;&#10;The classic detective game!   A game for those who enjoy reasoning and thinking things out.&#10;&#10;In Clue, players move from room to room in a mansion to solve the mystery of: who done it, with what, and where?  Players are dealt character, weapon, and location cards after the top card from each card type is secretly placed in the confidential file in the middle of the board.  Players must move to a room and then make a suggestion against a character saying they did it in that room with a specific weapon.  The player to the left must show one of any cards mentioned if in that player's hand.  Through deductive reasoning each player must figure out which character, weapon, and location are in the secret file.  To do this, each player must uncover what cards are in other players hands by making more and more suggestions.  Once a player knows what cards the other players are holding, they will know what cards are in the secret file, and then make an accusation. <span class='filter-values' data-player-number='3 4 5 6' data-mechanics='deduction' data-themes='murder' ></span>"
Tagline,"Catch the culprit of a crime by identifying who did it, with what, and where."
Thumbnail,https://cf.geekdo-images.com/wNcbhLJGGjakYjjm1gV_kQ__thumb/img/yaeAeMVffkAZEjgYs0DvT4Zk2z0=/fit-in/200x150/filters:strip_icc()/pic7563466.png
1,Difficulty (2 = easy)
1,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
1,Language Dependence (2 = no text)
-2,Release year (2 = new)
#####,Freizeile
ID,297897
Name,Die Wikinger Saga <small>(2020)</small>
Beschreibung,"Hearing I ask from the holy races, from Heimdall&rsquo;s sons, both high and low; Thou wilt, Valfather, that well I relate old tales I remember of men long ago. (Poetic Edda &ndash; V&ouml;luspa &ndash; The Prophecy of the Seeress, stanza 1).&#10;&#10;Nine worlds, one destination. Driven by the call of the Nordic gods, 2 to 4 jarls, rulers of Viking villages, embark on an adventurous journey through the nine worlds of Yggdrasil to Asgard. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='deckBuilding' data-themes='fantasy' ></span>"
Tagline,
Thumbnail,https://cf.geekdo-images.com/gX9KN4LqAQJoZ13jUv7xPg__thumb/img/57YVbBB_8rqTq1zqLjLdJ6Wfers=/fit-in/200x150/filters:strip_icc()/pic5226469.jpg
1,Difficulty (2 = easy)
0,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
-1,Language Dependence (2 = no text)
1,Release year (2 = new)
#####,Freizeile
ID,301011
Name,Starlink <small>(2020)</small>
Beschreibung,"Starlink is a drawing party game that takes its inspiration from the constellations in the night sky. On your turn, you must try to represent a secret word by drawing straight lines between the stars on the board, and then hope that the other players can guess what you are illustrating.&#10;&#10;&mdash;description from the publisher&#10;&#10; <span class='filter-values' data-player-number='3 4 5 6' data-mechanics='party' data-themes='' ></span>"
Tagline,A Party game about drawing constellations in the night sky.
Thumbnail,https://cf.geekdo-images.com/SIoVvs--11AsnGIX7MdVBQ__thumb/img/7zBxEF-neWrNGzdGYlzw9oyfl8c=/fit-in/200x150/filters:strip_icc()/pic5323062.png
2,Difficulty (2 = easy)
2,Play Time (2 = short)
-1,Cooperative vs. competetive (1 = cooperative)
undefined,Conflict (1 = low conflict)
