"Tagline";"Hide or expose the greatest American political scandal in a tug of war for evidence.";
"Thumbnail";"https://cf.geekdo-images.com/iTBogxNFa3Ymh-6ST3srsw__thumb/img/5vZps-04NqSAuUC4e6-E9M96VxE=/fit-in/200x150/filters:strip_icc()/pic4768766.jpg";
"0";"";
"1";"";
"-1";"";
"-1";"";
"-1";"";
"#####";"Freizeile";
"ID";"161970";
"Name";"Alchemists <small>(2014)</small>";
"Beschreibung";"In Alchemists, two to four budding alchemists compete to discover the secrets of their mystical art. Points can be earned in various ways, but most points are earned by publishing theories &ndash; correct theories, that is &mdash; and therein lies the problem.&#10;&#10;The game is played in six rounds.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='deduction workerPlacement drafting' data-themes='fantasy'></span>";
"Tagline";"Showcase your alchemical know-how by publishing theories in this app-driven game.";
"Thumbnail";"https://cf.geekdo-images.com/ztNshEv3Fsm46HCJaEOFPw__thumb/img/-a0oJ_E49V_7PDW78W7KIyS3rF8=/fit-in/200x150/filters:strip_icc()/pic2241156.png";
"-2";"";
"-1";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"189932";
"Name";"Tyrants of the Underdark <small>(2016)</small>";
"Beschreibung";"Tyrants of the Underdark is a territory control game with a deck-building element.&#10;&#10;Each player leads a house of Drow in a section of the Underdark below the Sword Coast. The Drow house is represented by a deck of cards, with each card being a minion in that player's deck. Each minion belongs to one of five aspects of Drow society, and those aspects correspond to different strategies in the game, e.g., malice minions excel at assassinating opponents' troops, while ambition minions are best at recruiting additional minions and promoting minions to your &quot;inner circle&quot;, which is a special zone that increases their value at the end of the game.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='areaControl deckBuilding' data-themes='fantasy'></span>";
"Tagline";"Lead a Drow house and build the best deck to establish supremacy over the Underdark.";
"Thumbnail";"https://cf.geekdo-images.com/F58jczp5xk9CYFimrytXaw__thumb/img/X2ur4XNMdPRURbaziJ8nQmioNGE=/fit-in/200x150/filters:strip_icc()/pic2801874.jpg";
"0";"";
"1";"";
"-1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"271324";
"Name";"It's a Wonderful World <small>(2019)</small>";
"Beschreibung";"In It&rsquo;s a Wonderful World, you are an expanding Empire and must choose your path to your future. You must develop faster and better than your competitors. You&rsquo;ll carefully plan your expansion to develop your production power and rule over this new world.&#10;&#10;It&rsquo;s a Wonderful World is a cards drafting and engine building game from 1 to 5 players.<br><span class='filter-values' data-player-number='1 2 3 4 5' data-mechanisms='drafting' data-themes='scifi'></span>";
"Tagline";"Draft yourself the ‘perfect’ dystopia, complete projects and churn out resources.";
"Thumbnail";"https://cf.geekdo-images.com/od4vDTdXGPSVc-kjLqM11w__thumb/img/T2ukKoCUNv2LMxg5GOlOb8WTzNI=/fit-in/200x150/filters:strip_icc()/pic4651175.jpg";
"0";"";
"1";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"308765";
"Name";"Praga Caput Regni <small>(2020)</small>";
"Beschreibung";"Charles IV has been crowned King of Bohemia and ruler of the Holy Roman Empire. From his castle in Prague, he oversees construction of new fortifications: a bridge across the Vltava River, a university, and a cathedral rising within the walls of the castle itself. Prague is already among the largest cities in Europe.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='tilePlacement areaControl' data-themes='cities medieval'></span>";
"Tagline";"Wealthy citizens of medieval Prague organize building projects to gain king's favor.";
"Thumbnail";"https://cf.geekdo-images.com/aUPeXVwc40xrgud2XeZwyA__thumb/img/1TYDRYM7iz0-jLJ-YZj6d5bhweg=/fit-in/200x150/filters:strip_icc()/pic5671087.png";
"-2";"";
"-2";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"14996";
"Name";"Ticket to Ride: Europe <small>(2005)</small>";
"Beschreibung";"Ticket to Ride: Europe takes you on a new train adventure across Europe. From Edinburgh to Constantinople and from Lisbon to Moscow, you'll visit great cities of turn-of-the-century Europe. Like the original Ticket to Ride, the game remains elegantly simple, can be learned in 5 minutes, and appeals to both families and experienced gamers.<br><span class='filter-values' data-player-number='2 3 4 5' data-mechanisms='pushYourLuck drafting' data-themes=''></span>";
"Tagline";"Build train routes across Europe in this sequel to the hit family board game.";
"Thumbnail";"https://cf.geekdo-images.com/0K1AOciqlMVUWFPLTJSiww__thumb/img/RDvu2FvsYVVH8icp1VsilUlqUGI=/fit-in/200x150/filters:strip_icc()/pic66668.jpg";
"1";"";
"1";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"268864";
"Name";"Undaunted: Normandy <small>(2019)</small>";
"Beschreibung";"June, 1944: Through the D-Day landings, the Allies have seized a foothold on the beaches of Normandy. Now you must lead your troops forward as you push deeper into France and drive the German forces back. You will face intense resistance, machine gun fire, and mortar bombardment, but a great commander can turn the situation to their advantage!<br><span class='filter-values' data-player-number='2' data-mechanisms='deckBuilding drafting' data-themes='war'></span>";
"Tagline";"Command your rifle platoon to victory in this WWII multi-scenario deck builder.";
"Thumbnail";"https://cf.geekdo-images.com/iCd6hMGDzsQ_UXh00iKsJA__thumb/img/QbOlBm7DZGP2ZBnGZ-YaD-py-UQ=/fit-in/200x150/filters:strip_icc()/pic4602347.jpg";
"1";"";
"1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"463";
"Name";"Magic: The Gathering <small>(1993)</small>";
"Beschreibung";"&#10;&#10;&#10;    &#10;        GAME SYSTEM&#10;&#10;    &#10;    &#10;         This entry is to allow for discussion/rating of the game system as a whole. It is not for a specific product or release. Versions will appear on the individual item pages.&#10;&#10;    &#10;&#10;&#10;From the official website:  In the Magic game, you play the role of a planeswalker&mdash;a powerful wizard who fights other planeswalkers for glory, knowledge, and conquest.<br><span class='filter-values' data-player-number='2' data-mechanisms='deckBuilding drafting' data-themes='fantasy'></span>";
"Tagline";"Cast spells and summon fantasy monsters in the original collectible card game.";
"Thumbnail";"https://cf.geekdo-images.com/CxJmNl4wR4InjqyNrMdBTw__thumb/img/TtlQgYxLTPyYQWJvruMHfwKPReE=/fit-in/200x150/filters:strip_icc()/pic163749.jpg";
"-1";"";
"2";"";
"-1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"127023";
"Name";"Kemet <small>(2012)</small>";
"Beschreibung";"In Kemet, players each deploy the troops of an Egyptian tribe and use the mystical powers of the gods of ancient Egypt &ndash; along with their powerful armies &ndash; to score points in glorious battles or through invasion of rich territories. A game is typically played to 8 or 10 victory points, which may be accrued through winning attacks, controlling temples, controlling fully-developed pyramids, sacrificing to the gods, and wielding particular magical powers.&#10;&#10;The conquest for the land of Kemet takes place over two phases: Day and Night.<br><span class='filter-values' data-player-number='3 4 5' data-mechanisms='areaControl drafting' data-themes='ancient fantasy war'></span>";
"Tagline";"Play as warring Egyptian Gods and build the most powerful army to dominate Egypt.";
"Thumbnail";"https://cf.geekdo-images.com/RmZjhy7_6REp8IaXh9Zqwg__thumb/img/930_NppLsnIGUDG_W6wkdOGgKR8=/fit-in/200x150/filters:strip_icc()/pic3979527.jpg";
"0";"";
"-1";"";
"1";"";
"-1";"";
"-1";"";
"#####";"Freizeile";
"ID";"235802";
"Name";"Too Many Bones: Undertow <small>(2018)</small>";
"Beschreibung";"Join new playable Gearloc characters Stanza and Duster as they journey down the Sibron River in search of answers in this standalone expansion/sequel to Too Many Bones!&#10;&#10;Too Many Bones: Undertow allows for 1-2 players out of the box, but by bringing in additional Gearlocs from the original game or adding in characters like Ghillie, Nugget, and Tink, you can create an adventure for up to four players. Undertow features all new baddies, encounters, tyrants, and a double-sided battle mat.<br><span class='filter-values' data-player-number='1 2' data-mechanisms='deckBuilding' data-themes='adventure fantasy'></span>";
"Tagline";"Songstress Stanza & stealthy Duster board a raft & chuck gobs of dice on the Sibron.";
"Thumbnail";"https://cf.geekdo-images.com/AGN1PRSFmhdUyoTjd-qw8A__thumb/img/URQtgQ1R2OlxDZ4FjxEi33KodYg=/fit-in/200x150/filters:strip_icc()/pic3752850.jpg";
"-2";"";
"-2";"";
"-1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"34635";
"Name";"Stone Age <small>(2008)</small>";
"Beschreibung";"The &quot;Stone Age&quot; times were hard indeed. In their roles as hunters, collectors, farmers, and tool makers, our ancestors worked with their legs and backs straining against wooden plows in the stony earth. Of course, progress did not stop with the wooden plow. People always searched for better tools and more productive plants to make their work more effective.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='workerPlacement' data-themes='prehistoric'></span>";
"Tagline";"Travel to the time of hunters and gatherers in this classic game of tools and tribes.";
"Thumbnail";"https://cf.geekdo-images.com/elmZegVZ6gp4_5izUgxGQQ__thumb/img/MXq3DEKWIozO-PmB4S64BiE5fd0=/fit-in/200x150/filters:strip_icc()/pic1632539.jpg";
"0";"";
"0";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"77423";
"Name";"The Lord of the Rings: The Card Game <small>(2011)</small>";
"Beschreibung";"The Lord of the Rings: The Card Game is a cooperative adventure game in which the players attempt to complete a scenario, each with up to three heroes of their choice and a deck of allies, events and attachments to support them. Each round, players send their heroes and allies to quest or to fight with enemies that engage them. However, as the heroes and allies exhaust after questing, defending, or attacking, the players' options are typically insufficient to deal with everything at once.<br><span class='filter-values' data-player-number='1 2' data-mechanisms='deckBuilding' data-themes='adventure fantasy'></span>";
"Tagline";"Guide your fellowship as it embarks on unique adventures in Tolkien's Middle-earth!";
"Thumbnail";"https://cf.geekdo-images.com/ZmXi5BbtoWl58ZnKcUy1vw__thumb/img/__NGanznvqHKTFhj28S8ZpfLbpc=/fit-in/200x150/filters:strip_icc()/pic906495.jpg";
"-1";"";
"1";"";
"-1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"2511";
"Name";"Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases <small>(1982)</small>";
"Beschreibung";"Have you ever had the desire to walk the streets of Victorian London with Sherlock Holmes in search of Professor Moriarty? To search the docks for the giant rat of Sumatra? To walk up Baker Street as the fog is rolling in and hear Holmes cry out, &quot;Come, Watson, come! The game is afoot!<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='deduction' data-themes=''></span>";
"Tagline";"The game is afoot as you and your irregular friends search Victorian London for clues";
"Thumbnail";"https://cf.geekdo-images.com/ptDZ2tJ6dSNiONAx3HH8Tw__thumb/img/TKoDj4fKzLa_m45TCQeDGcBf63o=/fit-in/200x150/filters:strip_icc()/pic3514298.jpg";
"0";"";
"-1";"";
"-1";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"233398";
"Name";"Endeavor: Age of Sail <small>(2018)</small>";
"Beschreibung";"In Endeavor: Age of Sail, players strive to earn glory for their empires. Sailing out from Europe and the Mediterranean, players will establish shipping routes and occupy cities the world over. As they do so, players will leverage their growing industry, culture, finance, and Influence, building their engine and extending their reach into the far-flung regions of the world.<br><span class='filter-values' data-player-number='3 4 5' data-mechanisms='areaControl drafting' data-themes='medieval nautical'></span>";
"Tagline";"Spread your glory over the vast, as of yet unexplored world in this updated classic.";
"Thumbnail";"https://cf.geekdo-images.com/YXYqQZ05gC9kNlgX7cbR8g__thumb/img/tnCicYCs55D8rwF0RKFaBdXjb44=/fit-in/200x150/filters:strip_icc()/pic3913274.jpg";
"0";"";
"0";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"328871";
"Name";"Terraforming Mars: Ares Expedition <small>(2021)</small>";
"Beschreibung";"Terraforming Mars: Ares Expedition is an engine-building game in which players control interplanetary corporations with the goal of making Mars habitable (and profitable). You will do this by investing mega credits (MC) into project cards that will directly or indirectly contribute to the terraforming process. In order to win, you will want to accumulate a high terraform rating (TR) and as many victory points (VP) as you can.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='' data-themes='scifi'></span>";
"Tagline";"Return to Mars and terraform it once again, this time using only cards.";
"Thumbnail";"https://cf.geekdo-images.com/eT_Atcy_vRJvuUMgYakNrQ__thumb/img/YxoNRQg9owsoi68POaMY0Ix31ZI=/fit-in/200x150/filters:strip_icc()/pic6260098.jpg";
"0";"";
"1";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"296151";
"Name";"Viscounts of the West Kingdom <small>(2020)</small>";
"Beschreibung";"Viscounts of the West Kingdom is set at a time when the King&rsquo;s reign began to decline, circa 980 AD. Choosing peace over prosperity, our once strong King began offering our enemies gold and land to lay down their axes. But peace is a tenuous affair. As poverty spread, many people lost faith in his ability to lead and sought independence from the crown.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='areaControl deckBuilding' data-themes='medieval'></span>";
"Tagline";"Travel the Kingdom seeking upgrades in an attempt to bring poverty or prosperity.";
"Thumbnail";"https://cf.geekdo-images.com/kMgSC_kRlJWt3KLj5y0BxQ__thumb/img/2uNYQn2vHuNGrx5-dxc1h7Mh7Do=/fit-in/200x150/filters:strip_icc()/pic5230695.png";
"-1";"";
"0";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"146652";
"Name";"Legendary Encounters: An Alien Deck Building Game <small>(2014)</small>";
"Beschreibung";"Legendary Encounters: An Alien Deck Building Game, based on the four movies of the Alien series, is a fully cooperative game with original art. While based on the Marvel superheroes version of Legendary, the two games will be compatible but cannot be fully integrated.&#10;&#10;Legendary Encounters is a deck-building game in the same family as Legendary: A Marvel Deck Building Game, but now players must cooperate in order to survive against hordes of aliens.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='deckBuilding drafting' data-themes='horror scifi'></span>";
"Tagline";"In space, no one can hear you build a deck of marine & weapon cards to fight aliens.";
"Thumbnail";"https://cf.geekdo-images.com/jSz_KRUxsjGYitoqx9YH1Q__thumb/img/AT5BHzGvyKq2w84Cw97JX3tDy-I=/fit-in/200x150/filters:strip_icc()/pic2225180.jpg";
"0";"";
"1";"";
"0";"";
"1";"";
"1";"";
"#####";"Freizeile";
"ID";"249259";
"Name";"War Chest <small>(2018)</small>";
"Beschreibung";"War Chest is an all-new bag-building war game! At the start of the game, raise your banner call (drafting) several various units into your army, which you then use to capture key points on the board. To succeed in War Chest, you must successfully manage not only your armies on the battlefield, but those that are waiting to be deployed.<br><span class='filter-values' data-player-number='2 4' data-mechanisms='areaControl deckBuilding' data-themes='medieval war'></span>";
"Tagline";"Recruit, bolster and maneuver your way to controlling the hex-grid battlefield.";
"Thumbnail";"https://cf.geekdo-images.com/BryJNSSDbCohXeaJPx3tpw__thumb/img/5fmJlAM307xX3zozMnStTuWYphI=/fit-in/200x150/filters:strip_icc()/pic4232048.png";
"0";"";
"2";"";
"1";"";
"0";"";
"0";"";
"#####";"Freizeile";
"ID";"148949";
"Name";"Istanbul <small>(2014)</small>";
"Beschreibung";"There's hustle and bustle at Istanbul's grand bazaar as merchants and their assistants rush through the narrow alleys in their attempt to be more successful than their competitors. Everything must be well organized: wheelbarrows must be filled with goods at the warehouses, then swiftly transported by the assistants to various destinations. Your goal?<br><span class='filter-values' data-player-number='2 3 4 5' data-mechanisms='workerPlacement' data-themes=''></span>";
"Tagline";"Send your assistants through the shops of Istanbul as you race to acquire rubies.";
"Thumbnail";"https://cf.geekdo-images.com/PHH9Mreen2sBcxV6ZsE3ew__thumb/img/Vzpg3sdeAbCy0IxSAoh1aH9nvDE=/fit-in/200x150/filters:strip_icc()/pic1885326.jpg";
"0";"";
"1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"103885";
"Name";"Star Wars: X-Wing Miniatures Game <small>(2012)</small>";
"Beschreibung";"Star Wars: X-Wing Miniatures Game is a tactical ship-to-ship combat game in which players take control of powerful Rebel X-wings and nimble Imperial TIE fighters, facing them against each other in fast-paced space combat. Featuring stunningly detailed and painted miniatures, the X-Wing Miniatures Game recreates exciting Star Wars space combat throughout its several included scenarios. Select your crew, plan your maneuvers, and complete your mission!<br><span class='filter-values' data-player-number='2' data-mechanisms='' data-themes='scifi war'></span>";
"Tagline";"Pilot your ships in tight arcs to take out the enemy! The universe can be yours.";
"Thumbnail";"https://cf.geekdo-images.com/yNqgVxaqoZepir7Hzkfe-Q__thumb/img/idalbLcUm2q9yxVZzRDkLEax5AE=/fit-in/200x150/filters:strip_icc()/pic1603292.jpg";
"0";"";
"1";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"283948";
"Name";"Marco Polo II: In the Service of the Khan <small>(2019)</small>";
"Beschreibung";"The journeys of Marco Polo continue in Marco Polo II: In the Service of the Khan, an epic follow-up to The Voyages of Marco Polo. After traveling to Beijing, your travels now take you back to the West in the service of the Khan, sending you to the farthest reaches of his empire in search of wealth and fame.&#10;&#10;Marco Polo II is a standalone game based on The Voyages of Marco Polo, and you don't need the original game to play this one.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='workerPlacement' data-themes='medieval'></span>";
"Tagline";"Travel to cities along the silk road, trading silk, spice, gold & jade along the way.";
"Thumbnail";"https://cf.geekdo-images.com/rc7CQ5l95ZFoKq3iBVqjgg__thumb/img/3W5hTyRw8ABDkasT1mFSAf4f30w=/fit-in/200x150/filters:strip_icc()/pic5543526.jpg";
"-1";"";
"-1";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"265188";
"Name";"Glen More II: Chronicles <small>(2019)</small>";
"Beschreibung";"Glen More II: Chronicles is a sequel to Glen More, expanding the gameplay substantially compared to the original game.&#10;&#10;In Glen More II: Chronicles, each player represents the leader of a Scottish clan from the early medieval ages until the 19th century, a leader looking to expand their territory and wealth. The success of your clan depends on your ability to make the right decision at the right time, be it by creating a new pasture for your livestock, growing barley for whisky production, selling your goods on the various markets, or gaining control of special landmarks such as lochs and castles.<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='tilePlacement' data-themes='cities farming'></span>";
"Tagline";"Expand your Scottish clan by trading livestock, making whisky and gaining landmarks.";
"Thumbnail";"https://cf.geekdo-images.com/sMRuph3HFUcaSpJZihGZKw__thumb/img/UHuDcnjAwCiXbNfjuY26-EEnG2M=/fit-in/200x150/filters:strip_icc()/pic5841874.jpg";
"-1";"";
"-1";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"209418";
"Name";"Dominion (Second Edition) <small>(2016)</small>";
"Beschreibung";"&quot;You are a monarch, like your parents before you, a ruler of a small pleasant kingdom of rivers and evergreens. Unlike your parents, however, you have hopes and dreams! You want a bigger and more pleasant kingdom, with more rivers and a wider variety of trees. You want a Dominion!<br><span class='filter-values' data-player-number='2 3 4' data-mechanisms='deckBuilding drafting' data-themes='medieval'></span>";
"Tagline";"Acquire cards to grow your kingdom's influence in this classic deck-building game.";
"Thumbnail";"https://cf.geekdo-images.com/4dmyKfqQm_uxA1-chh4JeQ__thumb/img/Td5CxjO0ZTIbwHNhk2ETEy1qYyg=/fit-in/200x150/filters:strip_icc()/pic3187001.jpg";
"1";"";
"2";"";
"0";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"294484";
"Name";"Unmatched: Cobble & Fog <small>(2020)</small>";
"Beschreibung";"In battle, there are no equals.&#10;&#10;Unmatched: Cobble &amp; Fog features four new heroes for the Unmatched system. Invisible Man uses fog to dart around the board and strike without warning. Sherlock, with the trusty Watson by his side, schemes and calculates to ensure victory.<br><span class='filter-values' data-player-number='2 4' data-mechanisms='' data-themes='fantasy horror'></span>";
"Tagline";"Heroes from Victorian-era literature join a skirmish to the death.";
"Thumbnail";"https://cf.geekdo-images.com/iyIO6udRfIn0xM1rIxyO2g__thumb/img/oKVEm_nmurLwHbp9QPNNEyJkzeE=/fit-in/200x150/filters:strip_icc()/pic5056685.jpg";
"1";"";
"1";"";
"0";"";
"0";"";
"0";"";
"#####";"Freizeile";
"ID";"244522";
"Name";"That's Pretty Clever! <small>(2018)</small>";
"Beschreibung";"Choose your dice cleverly in Ganz sch&ouml;n clever (German for &quot;That's Pretty Clever&quot;) to enter them into the matching colored areas on your score sheet, putting together tricky chain-scoring opportunities, and racking up the points! The dice you don't use are as important as those you do, because every die with a lower value than the chosen one can be used by the other players, keeping everyone in the game at all times.&#10;&#10;<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='drafting rollAndWrite' data-themes=''></span>";
"Tagline";"Draft dice to mark numbers on your scoresheet, comboing bonuses to power your points.";
"Thumbnail";"https://cf.geekdo-images.com/u1EZSUC5n8k4g4OFPkn3ow__thumb/img/mOfaidSnvnq2gHEQuAsYTLyIQQQ=/fit-in/200x150/filters:strip_icc()/pic8014078.jpg";
"1";"";
"2";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"329082";
"Name";"Radlands <small>(2021)</small>";
"Beschreibung";"Radlands is a competitive, dueling card game about identifying fiercely powerful card synergies.&#10;&#10;Act as the leader of your post apocalyptic group of survivors in a tooth-and-nail fight to protect your three camps from a vicious rival tribe. If all of them are destroyed, you lose the game.&#10;&#10;The main resource in the game is water.<br><span class='filter-values' data-player-number='2' data-mechanisms='' data-themes='scifi'></span>";
"Tagline";"Post-apocalyptic bands of punks fight to destroy the rival tribe's camps.";
"Thumbnail";"https://cf.geekdo-images.com/YpQUtpxNtDHBF5eVcwzBtQ__thumb/img/tN06HL-O6O-ayKHxEio9xYoJym0=/fit-in/200x150/filters:strip_icc()/pic6478338.png";
"0";"";
"1";"";
"0";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"82222";
"Name";"Xia: Legends of a Drift System <small>(2014)</small>";
"Beschreibung";"Xia: Legends of a Drift System is a 3-5 player sandbox style competitive space adventure. Each player starts as a lowly but hopeful captain of a small starship.&#10;&#10;Players fly their ships about the system, completing a variety of missions, exploring new sectors and battling other ships. Navigating hazardous environments, players choose to mine, salvage, or trade valuable cargo.<br><span class='filter-values' data-player-number='3 4' data-mechanisms='tilePlacement' data-themes='adventure scifi'></span>";
"Tagline";"Pilot your ship to stardom in a massive sci-fi sandbox.";
"Thumbnail";"https://cf.geekdo-images.com/6uEBiPxMH8gfGJ6f3HLNGg__thumb/img/F_7LgdP3BKQVdrYHfIAoMu12G8c=/fit-in/200x150/filters:strip_icc()/pic1807124.png";
"-1";"";
"-2";"";
"0";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"233867";
"Name";"Welcome To... <small>(2018)</small>";
"Beschreibung";"As an architect in Welcome To..., you want to build the best new town in the United States of the 1950s by adding resources to a pool, hiring employees, and more.&#10;&#10;Welcome To... plays like a roll-and-write dice game in which you mark results on a score-sheet...but without dice. Instead you flip cards from three piles to make three different action sets with both a house number and a corresponding action from which everyone chooses one.<br><span class='filter-values' data-player-number='1 2 3 4 5 6 7' data-mechanisms='tilePlacement rollAndWrite' data-themes='cities'></span>";
"Tagline";"Design the most appealing 1950s neighborhood, with fences, parks, and swimming pools.";
"Thumbnail";"https://cf.geekdo-images.com/g4XmxyKhNVdhC3QPd1purQ__thumb/img/e3bCyIvM1IOGFYnKGj2jIn5mbKY=/fit-in/200x150/filters:strip_icc()/pic3761012.jpg";
"1";"";
"2";"";
"1";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"54043";
"Name";"Jaipur <small>(2009)</small>";
"Beschreibung";"You are one of the two most powerful traders in the city of Jaipur, the capital of Rajasthan, but that's not enough for you because only the merchant with two &quot;seals of excellence&quot; will have the privilege of being invited to the Maharaja's court. You are therefore going to have to do better than your direct competitor by buying, exchanging, and selling at better prices, all while keeping an eye on both your camel herds.&#10;&#10;Jaipur is a fast-paced card game, a blend of tactics, risk and luck.<br><span class='filter-values' data-player-number='2' data-mechanisms='drafting' data-themes=''></span>";
"Tagline";"Trade and sell goods to become the most wealthy merchant in this short game for two.";
"Thumbnail";"https://cf.geekdo-images.com/_LTujSe_o16nvjDC-J0seA__thumb/img/82vhODfpxIT03BzW4NkisJ5Unzs=/fit-in/200x150/filters:strip_icc()/pic5100947.jpg";
"2";"";
"2";"";
"1";"";
"0";"";
"-1";"";
"#####";"Freizeile";
"ID";"258779";
"Name";"Planet Unknown <small>(2022)</small>";
"Beschreibung";"Our planet has run out of resources, and we are forced to move. We have discovered a series of planets and sent our rovers to test their environment with the hope of colonization. Our rovers have confirmed 1-6 viable colonization options.&#10;&#10;Planet Unknown is a competitive game for 1-6 players in which players attempt to develop the best planet.<br><span class='filter-values' data-player-number='1 2 3 4 5 6' data-mechanisms='tilePlacement drafting' data-themes='cities scifi'></span>";
"Tagline";"Develop and colonize your planet with oddly shaped tiles served on a rotating tray.";
"Thumbnail";"https://cf.geekdo-images.com/3HkjDovk8Yr2wMumcSUGog__thumb/img/4pF1oDpvn1VR3rbvW88xLK86xmA=/fit-in/200x150/filters:strip_icc()/pic4843622.jpg";
"1";"";
"0";"";
"0";"";
"1";"";
"-1";"";
"#####";"Freizeile";
"ID";"350184";
"Name";"Earth <small>(2023)</small>";
"Beschreibung";"Earth, the soil that supports and sustains our beautiful planet, Earth. Over thousands of years of evolution and adaptation the flora and fauna of this unique planet have grown and developed into amazing life forms, creating symbiotic ecosystems and habitats.&#10;&#10;It&rsquo;s time to jump into these rich environments and create some amazing natural synergies that replicate and extrapolate on Earth&rsquo;s amazing versatility and plethora of natural resources.<br><span class='filter-values' data-player-number='1 2 3 4' data-mechanisms='tilePlacement' data-themes='animals'></span>";
"Tagline";"Strategically grow your ecosystem card engine with unique flora, fauna, and terrains.";
"Thumbnail";"https://cf.geekdo-images.com/0xqF_KyOb7V26Lu5YT3fxw__thumb/img/ABTwzzMGekkz2jVl01LC4789TcQ=/fit-in/200x150/filters:strip_icc()/pic6699821.jpg";
"0";"";
"0";"";
"0";"";
"1";"";
"0";"";
"#####";"Freizeile";
"ID";"9609";
"Name";"War of the Ring <small>(2004)</small>";
"Beschreibung";"In War of the Ring, one player takes control of the Free Peoples (FP), the other player controls Shadow Armies (SA).&#10;&#10;Initially, the Free People Nations are reluctant to take arms against Sauron, so they must be attacked by Sauron or persuaded by Gandalf or other Companions, before they start to fight properly: this is represented by the Political Track, which shows if a Nation is ready to fight in the War of the Ring or not.&#10;&#10;The game can be won by a military victory, if Sauron conquers a certain number of Free People cities and strongholds or vice-versa.<br><span class='filter-values' data-player-number='2' data-mechanisms='areaControl' data-themes='adventure fantasy war'></span>";
"Tagline";"Rings, Fellowship, diplomacy and war in the Third Age of Middle Earth.";
"Thumbnail";"https://cf.geekdo-images.com/JmdqlBJBynZMOciZzkVIkw__thumb/img/PgSR-5Hd8W6YBrLJLSvOBKH3Sls=/fit-in/200x150/filters:strip_icc()/pic725882.jpg";
"-2";"";
"-1";"";
"-1";"";
"-1";"";
"-1";"";
"#####";"Freizeile";
"ID";"43111";
"Name";"Chaos in the Old World <small>(2009)</small>";
"Beschreibung";"Chaos in the Old World makes you a god. Each god&rsquo;s distinctive powers and legion of followers grant you unique strengths and diabolical abilities with which to corrupt and enslave the Old World.&#10;&#10;     Khorne, the Blood God, the Skulltaker, lusts for death and battle. &#10;     Nurgle, the Plaguelord, the Father of Corruption, luxuriates in filth and disease. &#10;     Tzeentch, the Changer of Ways, the Great Conspirator, plots the fate of the universe. &#10;     Slaanesh, the Prince of Pleasure and Pain, the Lord of Temptations, lures even the most steadfast to his six deadly seductions. &#10;&#10;&#10;&#10;&#10;Yet, as you and your fellow powers of Chaos seek domination by corruption and conquest, you must vie not only against each other, but also against the desperate denizens of the Old World who fight to banish you back to the maelstrom of the Realm of Chaos.<br><span class='filter-values' data-player-number='4' data-mechanisms='areaControl' data-themes='fantasy horror war'></span>";
"Tagline";"Rival chaos gods send forth their minions to spread corruption and destruction.";
"Thumbnail";"https://cf.geekdo-images.com/yTe9522sHL-3nhfAMH2cTg__thumb/img/hzQEjxV31FkgVXiHwDD8n0wF2I0=/fit-in/200x150/filters:strip_icc()/pic1318481.jpg";
